"node","x","y","layer","MLDS","MLWS","R10mm","R20mm","Rx1day","Rx5day","R95p","R99p","Rtotal","SDII","maxDT","minDT","maxNT","minNT","DTR","SU","TR","CFD","WSDI","CSDI","T10p","T90p","best3","rules"
4,29.15337438,-2.00578359,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.07004104,-2.08911693,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.07004104,-2.00578359,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.23670772,-2.00578359,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.32004106,-2.00578359,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.4033744,-2.00578359,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.32004106,-2.08911693,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.07004104,-2.25578361,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.15337438,-2.25578361,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.48670774,-2.33911695,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.32004106,-2.25578361,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.4033744,-2.25578361,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.48670774,-2.25578361,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.15337438,-2.08911693,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.23670772,-2.08911693,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.07004104,-2.42245029,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.4033744,-2.08911693,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.48670774,-2.08911693,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.32004106,-2.42245029,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.4033744,-2.42245029,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.48670774,-2.42245029,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.48670774,-2.00578359,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.23670772,-2.25578361,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.07004104,-2.17245027,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.15337438,-2.17245027,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.23670772,-2.17245027,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.32004106,-2.17245027,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.4033744,-2.17245027,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.48670774,-2.17245027,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.15337438,-2.42245029,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.23670772,-2.42245029,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.07004104,-2.33911695,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.15337438,-2.33911695,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.23670772,-2.33911695,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.32004106,-2.33911695,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
4,29.4033744,-2.33911695,1,5,32,16,8,140.04,477.33,525.36,140.04,1065.46,13.6498734177215,26.63,19.04,17.43,14.67,7,0,0,0,5,3,15.34,25.181,"Seka, Kirundo, Ndamira","DTR <= 8 & DTR <= 7 & MLWS <= 32"
5,28.90337436,-2.25578361,1,4,43,18,12,147,539.09,605.6,147,1303.22,15.256511627907,25.5,18.03,16.63,13.01,7,0,0,0,4,2,14.429,24.13,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.90337436,-2.08911693,1,4,43,18,12,147,539.09,605.6,147,1303.22,15.256511627907,25.5,18.03,16.63,13.01,7,0,0,0,4,2,14.429,24.13,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.90337436,-1.58911689,1,3,44,17,7,145.55,463.15,494.61,145.55,1039.47,12.3192941176471,25.36,18.44,17.24,13.47,7,0,0,0,4,2,14.385,24.126,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.90337436,-1.83911691,1,3,44,17,7,145.55,463.15,494.61,145.55,1039.47,12.3192941176471,25.36,18.44,17.24,13.47,7,0,0,0,4,2,14.385,24.126,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.90337436,-1.50578355,1,3,44,17,7,145.55,463.15,494.61,145.55,1039.47,12.3192941176471,25.36,18.44,17.24,13.47,7,0,0,0,4,2,14.385,24.126,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.07004104,-1.58911689,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.15337438,-1.58911689,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.23670772,-1.58911689,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.32004106,-1.58911689,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.90337436,-2.17245027,1,4,43,18,12,147,539.09,605.6,147,1303.22,15.256511627907,25.5,18.03,16.63,13.01,7,0,0,0,4,2,14.429,24.13,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.4033744,-1.58911689,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.90337436,-1.75578357,1,3,44,17,7,145.55,463.15,494.61,145.55,1039.47,12.3192941176471,25.36,18.44,17.24,13.47,7,0,0,0,4,2,14.385,24.126,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.4033744,-1.50578355,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.90337436,-1.67245023,1,3,44,17,7,145.55,463.15,494.61,145.55,1039.47,12.3192941176471,25.36,18.44,17.24,13.47,7,0,0,0,4,2,14.385,24.126,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.9867077,-1.67245023,1,3,44,17,7,145.55,463.15,494.61,145.55,1039.47,12.3192941176471,25.36,18.44,17.24,13.47,7,0,0,0,4,2,14.385,24.126,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.90337436,-2.42245029,1,4,43,18,12,147,539.09,605.6,147,1303.22,15.256511627907,25.5,18.03,16.63,13.01,7,0,0,0,4,2,14.429,24.13,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.90337436,-2.00578359,1,4,43,18,12,147,539.09,605.6,147,1303.22,15.256511627907,25.5,18.03,16.63,13.01,7,0,0,0,4,2,14.429,24.13,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.9867077,-1.58911689,1,3,44,17,7,145.55,463.15,494.61,145.55,1039.47,12.3192941176471,25.36,18.44,17.24,13.47,7,0,0,0,4,2,14.385,24.126,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.90337436,-2.33911695,1,4,43,18,12,147,539.09,605.6,147,1303.22,15.256511627907,25.5,18.03,16.63,13.01,7,0,0,0,4,2,14.429,24.13,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.90337436,-1.92245025,1,3,44,17,7,145.55,463.15,494.61,145.55,1039.47,12.3192941176471,25.36,18.44,17.24,13.47,7,0,0,0,4,2,14.385,24.126,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.9867077,-1.50578355,1,3,44,17,7,145.55,463.15,494.61,145.55,1039.47,12.3192941176471,25.36,18.44,17.24,13.47,7,0,0,0,4,2,14.385,24.126,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.07004104,-1.50578355,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.15337438,-1.50578355,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.23670772,-1.50578355,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.32004106,-1.50578355,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.9867077,-1.75578357,1,3,44,17,7,145.55,463.15,494.61,145.55,1039.47,12.3192941176471,25.36,18.44,17.24,13.47,7,0,0,0,4,2,14.385,24.126,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.90337436,-2.50578363,1,3,78,18,16,220.61,718.39,904.57,220.61,1937.48,20.6436170212766,24.63,17.5,15.52,12.41,7,0,0,0,4,3,13.329,23.699,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.9867077,-2.50578363,1,3,78,18,16,220.61,718.39,904.57,220.61,1937.48,20.6436170212766,24.63,17.5,15.52,12.41,7,0,0,0,4,3,13.329,23.699,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.9867077,-2.08911693,1,4,43,18,12,147,539.09,605.6,147,1303.22,15.256511627907,25.5,18.03,16.63,13.01,7,0,0,0,4,2,14.429,24.13,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.07004104,-1.67245023,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.15337438,-1.67245023,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.23670772,-1.67245023,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.32004106,-1.67245023,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.4033744,-1.67245023,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.90337436,-2.67245031,1,3,78,18,16,220.61,718.39,904.57,220.61,1937.48,20.6436170212766,24.63,17.5,15.52,12.41,7,0,0,0,4,3,13.329,23.699,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.48670774,-1.67245023,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.9867077,-1.83911691,1,3,44,17,7,145.55,463.15,494.61,145.55,1039.47,12.3192941176471,25.36,18.44,17.24,13.47,7,0,0,0,4,2,14.385,24.126,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.07004104,-1.83911691,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.15337438,-1.83911691,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.23670772,-1.83911691,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.32004106,-1.83911691,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.4033744,-1.83911691,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.90337436,-2.83911699,1,3,78,18,16,220.61,718.39,904.57,220.61,1937.48,20.6436170212766,24.63,17.5,15.52,12.41,7,0,0,0,4,3,13.329,23.699,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.48670774,-1.83911691,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.9867077,-2.00578359,1,4,43,18,12,147,539.09,605.6,147,1303.22,15.256511627907,25.5,18.03,16.63,13.01,7,0,0,0,4,2,14.429,24.13,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.90337436,-2.75578365,1,3,78,18,16,220.61,718.39,904.57,220.61,1937.48,20.6436170212766,24.63,17.5,15.52,12.41,7,0,0,0,4,3,13.329,23.699,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.48670774,-1.75578357,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.9867077,-1.92245025,1,3,44,17,7,145.55,463.15,494.61,145.55,1039.47,12.3192941176471,25.36,18.44,17.24,13.47,7,0,0,0,4,2,14.385,24.126,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.07004104,-1.92245025,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.15337438,-1.92245025,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.90337436,-2.58911697,1,3,78,18,16,220.61,718.39,904.57,220.61,1937.48,20.6436170212766,24.63,17.5,15.52,12.41,7,0,0,0,4,3,13.329,23.699,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.9867077,-2.58911697,1,3,78,18,16,220.61,718.39,904.57,220.61,1937.48,20.6436170212766,24.63,17.5,15.52,12.41,7,0,0,0,4,3,13.329,23.699,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,28.9867077,-2.17245027,1,4,43,18,12,147,539.09,605.6,147,1303.22,15.256511627907,25.5,18.03,16.63,13.01,7,0,0,0,4,2,14.429,24.13,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.07004104,-1.75578357,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.15337438,-1.75578357,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.23670772,-1.75578357,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.32004106,-1.75578357,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
5,29.4033744,-1.75578357,1,5,50,18,8,119.65,409.85,439.32,119.65,962.57,11.2823255813953,25.15,18.88,17.03,14.21,7,0,0,0,5,2,14.698,23.758,"Twihaze, Cruza, Izihirwe","DTR <= 8 & DTR <= 7 & MLWS > 32"
